sales_order_item_id,sales_order_id,product_id
SOI0002466,SO001232,PROD048
SOI0002467,SO001233,PROD042
SOI0002468,SO001233,PROD037
SOI0002469,SO001233,PROD029
SOI0002470,SO001234,PROD024
SOI0002471,SO001234,PROD028
SOI0002472,SO001234,PROD047
SOI0002473,SO001235,PROD044
SOI0002474,SO001235,PROD037
SOI0002475,SO001235,PROD026
SOI0002476,SO001236,PROD026
SOI0002477,SO001236,PROD011
SOI0002478,SO001237,PROD029
SOI0002479,SO001238,PROD038
SOI0002480,SO001239,PROD026
SOI0002481,SO001239,PROD044
SOI0002482,SO001239,PROD038
SOI0002483,SO001240,PROD027
SOI0002484,SO001240,PROD043
SOI0002485,SO001240,PROD035
SOI0002486,SO001241,PROD022
SOI0002487,SO001242,PROD010
SOI0002488,SO001242,PROD048
SOI0002489,SO001243,PROD001
SOI0002490,SO001243,PROD010
SOI0002491,SO001243,PROD029
SOI0002492,SO001244,PROD041
SOI0002493,SO001245,PROD013
SOI0002494,SO001246,PROD034
SOI0002495,SO001246,PROD005
SOI0002496,SO001247,PROD045
SOI0002497,SO001247,PROD012
SOI0002498,SO001248,PROD012
SOI0002499,SO001249,PROD035
SOI0002500,SO001250,PROD048
SOI0002501,SO001251,PROD012
SOI0002502,SO001252,PROD012
SOI0002503,SO001252,PROD003
SOI0002504,SO001253,PROD045
SOI0002505,SO001254,PROD039
SOI0002506,SO001254,PROD031
SOI0002507,SO001255,PROD017
SOI0002508,SO001255,PROD006
SOI0002509,SO001256,PROD016
SOI0002510,SO001256,PROD027
SOI0002511,SO001257,PROD027
SOI0002512,SO001258,PROD047
SOI0002513,SO001258,PROD014
SOI0002514,SO001259,PROD044
SOI0002515,SO001259,PROD025
SOI0002516,SO001260,PROD026
SOI0002517,SO001260,PROD039
SOI0002518,SO001260,PROD023
SOI0002519,SO001261,PROD015
SOI0002520,SO001262,PROD035
SOI0002521,SO001262,PROD043
SOI0002522,SO001262,PROD014
SOI0002523,SO001263,PROD008
SOI0002524,SO001264,PROD044
SOI0002525,SO001264,PROD034
SOI0002526,SO001264,PROD046
SOI0002527,SO001265,PROD028
SOI0002528,SO001265,PROD022
SOI0002529,SO001265,PROD002
SOI0002530,SO001266,PROD030
SOI0002531,SO001266,PROD029
SOI0002532,SO001267,PROD018
SOI0002533,SO001268,PROD038
SOI0002534,SO001268,PROD024
SOI0002535,SO001268,PROD015
SOI0002536,SO001269,PROD024
SOI0002537,SO001269,PROD034
SOI0002538,SO001270,PROD018
SOI0002539,SO001270,PROD007
SOI0002540,SO001270,PROD016
SOI0002541,SO001271,PROD013
SOI0002542,SO001271,PROD037
SOI0002543,SO001272,PROD047
SOI0002544,SO001273,PROD004
SOI0002545,SO001273,PROD048
SOI0002546,SO001273,PROD008
SOI0002547,SO001274,PROD035
SOI0002548,SO001274,PROD002
SOI0002549,SO001275,PROD014
SOI0002550,SO001275,PROD039
SOI0002551,SO001276,PROD007
SOI0002552,SO001276,PROD037
SOI0002553,SO001276,PROD032
SOI0002554,SO001277,PROD031
SOI0002555,SO001277,PROD030
SOI0002556,SO001278,PROD024
SOI0002557,SO001278,PROD047
SOI0002558,SO001279,PROD046
SOI0002559,SO001280,PROD033
SOI0002560,SO001280,PROD006
SOI0002561,SO001280,PROD024
SOI0002562,SO001281,PROD025
SOI0002563,SO001281,PROD048
SOI0002564,SO001282,PROD032
SOI0002565,SO001283,PROD038
SOI0002566,SO001284,PROD045
SOI0002567,SO001285,PROD029
SOI0002568,SO001285,PROD046
SOI0002569,SO001285,PROD033
SOI0002570,SO001286,PROD045
SOI0002571,SO001286,PROD021
SOI0002572,SO001286,PROD019
SOI0002573,SO001287,PROD047
SOI0002574,SO001287,PROD016
SOI0002575,SO001288,PROD007
SOI0002576,SO001289,PROD034
SOI0002577,SO001289,PROD039
SOI0002578,SO001290,PROD037
SOI0002579,SO001290,PROD008
SOI0002580,SO001291,PROD006
SOI0002581,SO001292,PROD010
SOI0002582,SO001292,PROD026
SOI0002583,SO001292,PROD024
SOI0002584,SO001293,PROD036
SOI0002585,SO001293,PROD046
SOI0002586,SO001293,PROD020
SOI0002587,SO001294,PROD039
SOI0002588,SO001295,PROD029
SOI0002589,SO001296,PROD022
SOI0002590,SO001296,PROD034
SOI0002591,SO001297,PROD013
SOI0002592,SO001297,PROD025
SOI0002593,SO001297,PROD023
SOI0002594,SO001298,PROD017
SOI0002595,SO001299,PROD043
SOI0002596,SO001299,PROD002
SOI0002597,SO001299,PROD008
SOI0002598,SO001300,PROD047
SOI0002599,SO001301,PROD015
SOI0002600,SO001302,PROD009
SOI0002601,SO001302,PROD036
SOI0002602,SO001303,PROD013
SOI0002603,SO001304,PROD020
SOI0002604,SO001304,PROD014
SOI0002605,SO001304,PROD040
SOI0002606,SO001305,PROD020
SOI0002607,SO001306,PROD010
SOI0002608,SO001306,PROD023
SOI0002609,SO001307,PROD040
SOI0002610,SO001307,PROD034
SOI0002611,SO001308,PROD044
SOI0002612,SO001308,PROD008
SOI0002613,SO001309,PROD022
SOI0002614,SO001309,PROD017
SOI0002615,SO001310,PROD038
SOI0002616,SO001311,PROD013
SOI0002617,SO001311,PROD018
SOI0002618,SO001311,PROD023
SOI0002619,SO001312,PROD042
SOI0002620,SO001313,PROD038
SOI0002621,SO001314,PROD007
SOI0002622,SO001314,PROD027
SOI0002623,SO001314,PROD030
SOI0002624,SO001315,PROD044
SOI0002625,SO001315,PROD022
SOI0002626,SO001315,PROD011
SOI0002627,SO001316,PROD048
SOI0002628,SO001316,PROD026
SOI0002629,SO001316,PROD001
SOI0002630,SO001317,PROD010
SOI0002631,SO001317,PROD041
SOI0002632,SO001317,PROD046
SOI0002633,SO001318,PROD020
SOI0002634,SO001318,PROD026
SOI0002635,SO001318,PROD045
SOI0002636,SO001319,PROD005
SOI0002637,SO001320,PROD030
SOI0002638,SO001320,PROD007
SOI0002639,SO001320,PROD018
SOI0002640,SO001321,PROD020
SOI0002641,SO001322,PROD016
SOI0002642,SO001323,PROD002
SOI0002643,SO001324,PROD005
SOI0002644,SO001324,PROD020
SOI0002645,SO001324,PROD007
SOI0002646,SO001325,PROD012
SOI0002647,SO001326,PROD016
SOI0002648,SO001326,PROD018
SOI0002649,SO001326,PROD041
SOI0002650,SO001327,PROD029
SOI0002651,SO001328,PROD019
SOI0002652,SO001329,PROD007
SOI0002653,SO001329,PROD015
SOI0002654,SO001330,PROD024
SOI0002655,SO001331,PROD014
SOI0002656,SO001331,PROD006
SOI0002657,SO001332,PROD034
SOI0002658,SO001332,PROD045
SOI0002659,SO001332,PROD044
SOI0002660,SO001333,PROD016
SOI0002661,SO001333,PROD006
SOI0002662,SO001334,PROD032
SOI0002663,SO001334,PROD048
SOI0002664,SO001334,PROD031
SOI0002665,SO001335,PROD003
SOI0002666,SO001335,PROD044
SOI0002667,SO001336,PROD024
SOI0002668,SO001337,PROD041
SOI0002669,SO001337,PROD021
SOI0002670,SO001337,PROD016
SOI0002671,SO001338,PROD041
SOI0002672,SO001339,PROD047
SOI0002673,SO001340,PROD008
SOI0002674,SO001340,PROD024
SOI0002675,SO001341,PROD046
SOI0002676,SO001341,PROD044
SOI0002677,SO001341,PROD032
SOI0002678,SO001342,PROD001
SOI0002679,SO001342,PROD027
SOI0002680,SO001343,PROD045
SOI0002681,SO001344,PROD036
SOI0002682,SO001345,PROD025
SOI0002683,SO001346,PROD026
SOI0002684,SO001346,PROD014
SOI0002685,SO001347,PROD023
SOI0002686,SO001348,PROD003
SOI0002687,SO001348,PROD020
SOI0002688,SO001348,PROD004
SOI0002689,SO001349,PROD009
SOI0002690,SO001349,PROD037
SOI0002691,SO001349,PROD031
SOI0002692,SO001350,PROD016
SOI0002693,SO001350,PROD030
SOI0002694,SO001350,PROD015
SOI0002695,SO001351,PROD037
SOI0002696,SO001351,PROD001
SOI0002697,SO001351,PROD031
SOI0002698,SO001352,PROD003
SOI0002699,SO001353,PROD009
SOI0002700,SO001353,PROD039
SOI0002701,SO001354,PROD025
SOI0002702,SO001355,PROD027
SOI0002703,SO001355,PROD036
SOI0002704,SO001355,PROD043
SOI0002705,SO001356,PROD036
SOI0002706,SO001357,PROD020
SOI0002707,SO001357,PROD009
SOI0002708,SO001357,PROD039
SOI0002709,SO001358,PROD006
SOI0002710,SO001358,PROD031
SOI0002711,SO001359,PROD029
SOI0002712,SO001359,PROD007
SOI0002713,SO001360,PROD017
SOI0002714,SO001360,PROD005
SOI0002715,SO001360,PROD018
SOI0002716,SO001361,PROD013
SOI0002717,SO001361,PROD001
SOI0002718,SO001361,PROD015
SOI0002719,SO001362,PROD008
SOI0002720,SO001363,PROD036
SOI0002721,SO001363,PROD037
SOI0002722,SO001363,PROD040
SOI0002723,SO001364,PROD025
SOI0002724,SO001364,PROD036
SOI0002725,SO001364,PROD022
SOI0002726,SO001365,PROD026
SOI0002727,SO001366,PROD015
SOI0002728,SO001367,PROD008
SOI0002729,SO001368,PROD016
SOI0002730,SO001368,PROD034
SOI0002731,SO001369,PROD037
SOI0002732,SO001369,PROD027
SOI0002733,SO001369,PROD016
SOI0002734,SO001370,PROD045
SOI0002735,SO001370,PROD001
SOI0002736,SO001371,PROD002
SOI0002737,SO001371,PROD031
SOI0002738,SO001371,PROD006
SOI0002739,SO001372,PROD042
SOI0002740,SO001373,PROD024
SOI0002741,SO001374,PROD002
SOI0002742,SO001374,PROD014
SOI0002743,SO001374,PROD022
SOI0002744,SO001375,PROD046
SOI0002745,SO001375,PROD040
SOI0002746,SO001376,PROD026
SOI0002747,SO001376,PROD043
SOI0002748,SO001376,PROD015
SOI0002749,SO001377,PROD012
SOI0002750,SO001377,PROD002
SOI0002751,SO001378,PROD032
SOI0002752,SO001378,PROD011
SOI0002753,SO001379,PROD006
SOI0002754,SO001380,PROD042
SOI0002755,SO001380,PROD028
SOI0002756,SO001381,PROD033
SOI0002757,SO001381,PROD011
SOI0002758,SO001381,PROD017
SOI0002759,SO001382,PROD026
SOI0002760,SO001382,PROD015
SOI0002761,SO001383,PROD047
SOI0002762,SO001384,PROD013
SOI0002763,SO001384,PROD007
SOI0002764,SO001384,PROD019
SOI0002765,SO001385,PROD042
SOI0002766,SO001385,PROD011
SOI0002767,SO001386,PROD013
SOI0002768,SO001387,PROD015
SOI0002769,SO001387,PROD045
SOI0002770,SO001388,PROD045
SOI0002771,SO001389,PROD041
SOI0002772,SO001389,PROD013
SOI0002773,SO001389,PROD016
SOI0002774,SO001390,PROD016
SOI0002775,SO001391,PROD013
SOI0002776,SO001391,PROD023
SOI0002777,SO001391,PROD043
SOI0002778,SO001392,PROD039
SOI0002779,SO001392,PROD002
SOI0002780,SO001393,PROD013
SOI0002781,SO001393,PROD014
SOI0002782,SO001394,PROD006
SOI0002783,SO001394,PROD025
SOI0002784,SO001395,PROD001
SOI0002785,SO001396,PROD009
SOI0002786,SO001397,PROD030
SOI0002787,SO001397,PROD039
SOI0002788,SO001397,PROD013
SOI0002789,SO001398,PROD001
SOI0002790,SO001398,PROD031
SOI0002791,SO001399,PROD018
SOI0002792,SO001399,PROD041
SOI0002793,SO001399,PROD011
SOI0002794,SO001400,PROD048
SOI0002795,SO001400,PROD032
SOI0002796,SO001400,PROD023
