batch_id,delivery_item_id,po_item_id,product_id,supplier_id,warehouse_id,received_date,quantity_received,purchase_unit_price,quantity_remaining
BAT0000870,DELI0000870,POI000434,PROD014,SUP014,WH003,2026-04-12,63,92.28,63
BAT0000871,DELI0000871,POI000435,PROD038,SUP014,WH005,2026-04-12,63,59.61,63
BAT0000872,DELI0000872,POI000434,PROD014,SUP014,WH005,2026-04-07,35,92.28,35
BAT0000873,DELI0000873,POI000435,PROD038,SUP014,WH001,2026-04-07,84,59.61,84
BAT0000874,DELI0000874,POI000436,PROD005,SUP006,WH002,2025-11-20,28,19.14,28
BAT0000875,DELI0000875,POI000436,PROD005,SUP006,WH002,2025-11-19,11,19.14,11
BAT0000876,DELI0000876,POI000436,PROD005,SUP006,WH005,2025-11-27,7,19.14,7
BAT0000877,DELI0000877,POI000437,PROD033,SUP001,WH001,2025-06-22,38,39.15,38
BAT0000878,DELI0000878,POI000437,PROD033,SUP001,WH003,2025-06-24,25,39.15,25
BAT0000879,DELI0000879,POI000437,PROD033,SUP001,WH004,2025-06-27,28,39.15,28
BAT0000880,DELI0000880,POI000438,PROD021,SUP008,WH004,2025-06-28,74,100.84,74
BAT0000881,DELI0000881,POI000439,PROD001,SUP008,WH004,2025-06-28,61,104.76,61
BAT0000882,DELI0000882,POI000438,PROD021,SUP008,WH005,2025-07-04,24,100.84,24
BAT0000883,DELI0000883,POI000439,PROD001,SUP008,WH004,2025-07-04,33,104.76,33
BAT0000884,DELI0000884,POI000438,PROD021,SUP008,WH004,2025-07-09,19,100.84,19
BAT0000885,DELI0000885,POI000439,PROD001,SUP008,WH003,2025-07-09,23,104.76,23
BAT0000886,DELI0000886,POI000440,PROD035,SUP007,WH005,2025-04-11,127,63.14,0
BAT0000887,DELI0000887,POI000440,PROD035,SUP007,WH001,2025-04-13,39,63.14,0
BAT0000888,DELI0000888,POI000440,PROD035,SUP007,WH003,2025-05-02,46,63.14,46
BAT0000889,DELI0000889,POI000441,PROD037,SUP009,WH001,2026-03-28,97,22.99,97
BAT0000890,DELI0000890,POI000441,PROD037,SUP009,WH003,2026-03-31,45,22.99,45
BAT0000891,DELI0000891,POI000442,PROD045,SUP007,WH005,2025-11-29,101,105.45,101
BAT0000892,DELI0000892,POI000442,PROD045,SUP007,WH004,2025-11-29,44,105.45,44
BAT0000893,DELI0000893,POI000442,PROD045,SUP007,WH005,2025-12-06,55,105.45,55
BAT0000894,DELI0000894,POI000443,PROD018,SUP014,WH003,2025-08-28,62,15.41,62
BAT0000895,DELI0000895,POI000444,PROD014,SUP014,WH001,2025-08-28,117,93.11,117
BAT0000896,DELI0000896,POI000443,PROD018,SUP014,WH002,2025-09-04,19,15.41,19
BAT0000897,DELI0000897,POI000444,PROD014,SUP014,WH004,2025-09-04,47,93.11,47
BAT0000898,DELI0000898,POI000443,PROD018,SUP014,WH005,2025-09-06,27,15.41,27
BAT0000899,DELI0000899,POI000444,PROD014,SUP014,WH001,2025-09-06,26,93.11,26
BAT0000900,DELI0000900,POI000445,PROD041,SUP008,WH002,2025-08-12,63,57.77,63
BAT0000901,DELI0000901,POI000445,PROD041,SUP008,WH003,2025-08-16,36,57.77,36
BAT0000902,DELI0000902,POI000446,PROD042,SUP010,WH002,2026-02-07,90,109.34,90
BAT0000903,DELI0000903,POI000447,PROD013,SUP013,WH003,2025-08-26,133,81.78,133
BAT0000904,DELI0000904,POI000448,PROD032,SUP013,WH003,2025-08-26,167,128.1,167
BAT0000905,DELI0000905,POI000449,PROD031,SUP013,WH001,2025-08-26,199,101.89,199
BAT0000906,DELI0000906,POI000450,PROD048,SUP008,WH004,2026-02-05,80,43.21,80
BAT0000907,DELI0000907,POI000451,PROD024,SUP009,WH004,2025-04-06,89,117.11,73
BAT0000908,DELI0000908,POI000451,PROD024,SUP009,WH002,2025-04-09,58,117.11,58
BAT0000909,DELI0000909,POI000452,PROD020,SUP015,WH004,2025-10-02,87,85.06,87
BAT0000910,DELI0000910,POI000453,PROD015,SUP015,WH005,2025-10-02,135,58.63,135
BAT0000911,DELI0000911,POI000452,PROD020,SUP015,WH002,2025-10-12,117,85.06,117
BAT0000912,DELI0000912,POI000453,PROD015,SUP015,WH005,2025-10-12,83,58.63,83
BAT0000913,DELI0000913,POI000454,PROD029,SUP007,WH003,2025-01-30,86,28.07,0
BAT0000914,DELI0000914,POI000454,PROD029,SUP007,WH001,2025-02-04,26,28.07,0
BAT0000915,DELI0000915,POI000454,PROD029,SUP007,WH004,2025-02-09,61,28.07,12
BAT0000916,DELI0000916,POI000455,PROD020,SUP009,WH001,2025-03-29,60,77.61,60
BAT0000917,DELI0000917,POI000455,PROD020,SUP009,WH004,2025-04-02,44,77.61,44
BAT0000918,DELI0000918,POI000456,PROD041,SUP008,WH004,2026-02-14,213,59.49,213
BAT0000919,DELI0000919,POI000457,PROD034,SUP013,WH003,2025-07-21,140,54.29,140
BAT0000920,DELI0000920,POI000458,PROD031,SUP013,WH005,2025-07-21,77,95.85,77
BAT0000921,DELI0000921,POI000459,PROD028,SUP013,WH004,2025-07-21,161,12.37,161
BAT0000922,DELI0000922,POI000460,PROD031,SUP013,WH004,2025-12-27,91,85.23,91
BAT0000923,DELI0000923,POI000461,PROD040,SUP013,WH004,2025-12-27,52,79.98,52
BAT0000924,DELI0000924,POI000462,PROD013,SUP013,WH003,2025-12-27,59,86.59,59
BAT0000925,DELI0000925,POI000460,PROD031,SUP013,WH001,2026-01-01,55,85.23,55
BAT0000926,DELI0000926,POI000461,PROD040,SUP013,WH004,2026-01-01,90,79.98,90
BAT0000927,DELI0000927,POI000462,PROD013,SUP013,WH001,2026-01-01,128,86.59,128
BAT0000928,DELI0000928,POI000463,PROD034,SUP001,WH002,2026-01-06,44,43.55,44
BAT0000929,DELI0000929,POI000463,PROD034,SUP001,WH005,2026-01-11,34,43.55,34
BAT0000930,DELI0000930,POI000463,PROD034,SUP001,WH004,2026-01-22,39,43.55,39
BAT0000931,DELI0000931,POI000464,PROD045,SUP007,WH003,2026-03-10,200,106.87,200
BAT0000932,DELI0000932,POI000465,PROD006,SUP007,WH001,2026-03-10,110,117.73,110
BAT0000933,DELI0000933,POI000466,PROD044,SUP009,WH001,2025-04-22,128,44.8,128
BAT0000934,DELI0000934,POI000466,PROD044,SUP009,WH002,2025-04-23,70,44.8,70
BAT0000935,DELI0000935,POI000467,PROD019,SUP008,WH005,2025-06-02,49,107.49,49
BAT0000936,DELI0000936,POI000468,PROD029,SUP008,WH004,2025-06-02,40,25.41,40
BAT0000937,DELI0000937,POI000469,PROD019,SUP011,WH001,2025-10-08,109,105.02,109
BAT0000938,DELI0000938,POI000469,PROD019,SUP011,WH004,2025-10-07,102,105.02,102
BAT0000939,DELI0000939,POI000470,PROD036,SUP013,WH003,2025-05-22,48,27.03,48
BAT0000940,DELI0000940,POI000471,PROD032,SUP005,WH003,2025-07-29,163,108.47,163
BAT0000941,DELI0000941,POI000472,PROD029,SUP005,WH001,2026-02-04,101,27.64,101
BAT0000942,DELI0000942,POI000473,PROD047,SUP005,WH005,2026-02-04,45,57.49,45
BAT0000943,DELI0000943,POI000472,PROD029,SUP005,WH001,2026-02-09,39,27.64,39
BAT0000944,DELI0000944,POI000473,PROD047,SUP005,WH005,2026-02-09,14,57.49,14
BAT0000945,DELI0000945,POI000472,PROD029,SUP005,WH005,2026-02-13,32,27.64,32
BAT0000946,DELI0000946,POI000473,PROD047,SUP005,WH002,2026-02-13,14,57.49,14
BAT0000947,DELI0000947,POI000474,PROD033,SUP014,WH003,2026-01-27,193,43.15,193
BAT0000948,DELI0000948,POI000475,PROD025,SUP014,WH002,2026-01-27,213,101.07,213
BAT0000949,DELI0000949,POI000476,PROD009,SUP014,WH001,2025-08-25,89,21.31,89
BAT0000950,DELI0000950,POI000476,PROD009,SUP014,WH002,2025-08-28,35,21.31,35
BAT0000951,DELI0000951,POI000476,PROD009,SUP014,WH003,2025-08-30,20,21.31,20
BAT0000952,DELI0000952,POI000477,PROD021,SUP015,WH002,2025-03-13,42,101.76,0
BAT0000953,DELI0000953,POI000477,PROD021,SUP015,WH005,2025-03-20,18,101.76,0
BAT0000954,DELI0000954,POI000477,PROD021,SUP015,WH002,2025-03-22,25,101.76,6
BAT0000955,DELI0000955,POI000478,PROD013,SUP012,WH001,2025-02-13,42,89.53,0
BAT0000956,DELI0000956,POI000478,PROD013,SUP012,WH002,2025-02-10,27,89.53,0
BAT0000957,DELI0000957,POI000479,PROD034,SUP015,WH004,2025-04-28,94,54.83,94
BAT0000958,DELI0000958,POI000479,PROD034,SUP015,WH004,2025-04-29,59,54.83,59
BAT0000959,DELI0000959,POI000480,PROD011,SUP015,WH005,2025-09-01,29,46.41,29
BAT0000960,DELI0000960,POI000480,PROD011,SUP015,WH004,2025-09-08,10,46.41,10
BAT0000961,DELI0000961,POI000480,PROD011,SUP015,WH005,2025-09-12,19,46.41,19
BAT0000962,DELI0000962,POI000481,PROD024,SUP009,WH005,2025-06-16,41,102.7,41
BAT0000963,DELI0000963,POI000482,PROD019,SUP008,WH003,2025-10-09,156,98.14,156
BAT0000964,DELI0000964,POI000483,PROD010,SUP008,WH002,2025-10-09,114,53.95,114
BAT0000965,DELI0000965,POI000484,PROD043,SUP008,WH004,2025-10-09,89,84.92,89
BAT0000966,DELI0000966,POI000485,PROD011,SUP009,WH004,2025-08-26,153,54.84,153
BAT0000967,DELI0000967,POI000486,PROD020,SUP012,WH003,2026-02-07,51,79.24,51
BAT0000968,DELI0000968,POI000487,PROD012,SUP011,WH005,2025-03-15,112,120.04,112
BAT0000969,DELI0000969,POI000487,PROD012,SUP011,WH001,2025-03-18,79,120.04,79
BAT0000970,DELI0000970,POI000488,PROD042,SUP012,WH005,2025-10-05,64,102.8,64
BAT0000971,DELI0000971,POI000488,PROD042,SUP012,WH001,2025-10-10,90,102.8,90
BAT0000972,DELI0000972,POI000489,PROD025,SUP013,WH004,2026-04-05,99,92.95,99
BAT0000973,DELI0000973,POI000489,PROD025,SUP013,WH004,2026-04-05,84,92.95,84
BAT0000974,DELI0000974,POI000490,PROD024,SUP006,WH001,2026-03-20,132,105.51,132
BAT0000975,DELI0000975,POI000491,PROD034,SUP001,WH003,2025-08-10,69,43.55,69
BAT0000976,DELI0000976,POI000491,PROD034,SUP001,WH001,2025-08-17,50,43.55,50
BAT0000977,DELI0000977,POI000492,PROD022,SUP003,WH001,2025-08-23,41,52.95,41
BAT0000978,DELI0000978,POI000493,PROD035,SUP003,WH005,2025-08-23,101,59.67,101
BAT0000979,DELI0000979,POI000494,PROD039,SUP002,WH005,2025-12-08,106,32.1,106
BAT0000980,DELI0000980,POI000495,PROD035,SUP005,WH004,2026-04-08,39,55.98,39
BAT0000981,DELI0000981,POI000495,PROD035,SUP005,WH005,2026-04-10,9,55.98,9
BAT0000982,DELI0000982,POI000495,PROD035,SUP005,WH005,2026-04-15,20,55.98,20
BAT0000983,DELI0000983,POI000496,PROD029,SUP007,WH001,2026-04-22,132,26.61,132
BAT0000984,DELI0000984,POI000497,PROD035,SUP005,WH005,2025-09-04,173,60.59,173
BAT0000985,DELI0000985,POI000498,PROD046,SUP013,WH002,2025-12-08,166,100.69,166
BAT0000986,DELI0000986,POI000499,PROD013,SUP013,WH005,2025-08-04,58,86.84,58
BAT0000987,DELI0000987,POI000500,PROD016,SUP013,WH004,2025-08-04,34,33.95,34
BAT0000988,DELI0000988,POI000499,PROD013,SUP013,WH005,2025-08-09,80,86.84,80
BAT0000989,DELI0000989,POI000500,PROD016,SUP013,WH002,2025-08-09,34,33.95,34
BAT0000990,DELI0000990,POI000501,PROD025,SUP014,WH004,2026-01-15,79,104.07,79
BAT0000991,DELI0000991,POI000502,PROD012,SUP013,WH003,2025-06-06,136,121.38,136
BAT0000992,DELI0000992,POI000503,PROD048,SUP013,WH001,2025-06-06,57,44.4,57
BAT0000993,DELI0000993,POI000504,PROD010,SUP013,WH002,2025-09-20,149,56.85,149
BAT0000994,DELI0000994,POI000505,PROD036,SUP013,WH001,2025-09-20,129,28.89,129
BAT0000995,DELI0000995,POI000506,PROD045,SUP010,WH004,2025-06-26,73,96.98,73
BAT0000996,DELI0000996,POI000507,PROD006,SUP014,WH005,2025-06-07,37,128.43,0
BAT0000997,DELI0000997,POI000507,PROD006,SUP014,WH005,2025-06-26,13,128.43,0
BAT0000998,DELI0000998,POI000507,PROD006,SUP014,WH005,2025-06-14,6,128.43,0
BAT0000999,DELI0000999,POI000508,PROD022,SUP008,WH003,2026-03-18,63,50.52,63
BAT0001000,DELI0001000,POI000509,PROD019,SUP008,WH003,2026-03-18,22,98.15,22
BAT0001001,DELI0001001,POI000508,PROD022,SUP008,WH003,2026-03-14,36,50.52,36
BAT0001002,DELI0001002,POI000509,PROD019,SUP008,WH004,2026-03-14,15,98.15,15
BAT0001003,DELI0001003,POI000508,PROD022,SUP008,WH004,2026-03-22,36,50.52,36
BAT0001004,DELI0001004,POI000509,PROD019,SUP008,WH003,2026-03-22,26,98.15,26
BAT0001005,DELI0001005,POI000510,PROD002,SUP006,WH005,2025-10-30,50,60.03,50
BAT0001006,DELI0001006,POI000510,PROD002,SUP006,WH001,2025-11-03,78,60.03,78
BAT0001007,DELI0001007,POI000511,PROD022,SUP003,WH003,2025-06-27,21,53.4,21
BAT0001008,DELI0001008,POI000511,PROD022,SUP003,WH001,2025-07-07,14,53.4,14
BAT0001009,DELI0001009,POI000511,PROD022,SUP003,WH003,2025-06-30,16,53.4,16
BAT0001010,DELI0001010,POI000512,PROD001,SUP004,WH005,2025-10-28,51,103.24,51
BAT0001011,DELI0001011,POI000512,PROD001,SUP004,WH004,2025-11-04,53,103.24,53
BAT0001012,DELI0001012,POI000513,PROD034,SUP001,WH003,2025-04-07,219,43.55,213
BAT0001013,DELI0001013,POI000514,PROD037,SUP008,WH005,2025-05-24,32,22.79,0
BAT0001014,DELI0001014,POI000514,PROD037,SUP008,WH002,2025-05-30,35,22.79,0
BAT0001015,DELI0001015,POI000514,PROD037,SUP008,WH003,2025-06-02,18,22.79,16
BAT0001016,DELI0001016,POI000515,PROD013,SUP008,WH005,2025-10-14,85,81.89,85
BAT0001017,DELI0001017,POI000516,PROD037,SUP008,WH002,2025-10-14,45,23.63,45
BAT0001018,DELI0001018,POI000515,PROD013,SUP008,WH003,2025-10-10,117,81.89,117
BAT0001019,DELI0001019,POI000516,PROD037,SUP008,WH003,2025-10-10,27,23.63,27
BAT0001020,DELI0001020,POI000517,PROD005,SUP008,WH004,2025-07-21,73,20.5,73
BAT0001021,DELI0001021,POI000518,PROD022,SUP008,WH002,2025-07-21,37,48.48,37
BAT0001022,DELI0001022,POI000517,PROD005,SUP008,WH005,2025-07-26,92,20.5,92
BAT0001023,DELI0001023,POI000518,PROD022,SUP008,WH001,2025-07-26,27,48.48,27
BAT0001024,DELI0001024,POI000519,PROD047,SUP006,WH005,2026-03-14,97,56.02,97
BAT0001025,DELI0001025,POI000519,PROD047,SUP006,WH004,2026-03-18,21,56.02,21
BAT0001026,DELI0001026,POI000519,PROD047,SUP006,WH003,2026-03-23,39,56.02,39
BAT0001027,DELI0001027,POI000520,PROD039,SUP003,WH005,2025-10-01,80,36.82,80
BAT0001028,DELI0001028,POI000520,PROD039,SUP003,WH001,2025-10-05,51,36.82,51
BAT0001029,DELI0001029,POI000520,PROD039,SUP003,WH004,2025-10-04,41,36.82,41
BAT0001030,DELI0001030,POI000521,PROD046,SUP013,WH003,2026-03-03,57,95.66,57
BAT0001031,DELI0001031,POI000522,PROD003,SUP013,WH001,2026-03-03,30,102.28,30
BAT0001032,DELI0001032,POI000521,PROD046,SUP013,WH003,2026-03-17,31,95.66,31
BAT0001033,DELI0001033,POI000522,PROD003,SUP013,WH003,2026-03-17,23,102.28,23
BAT0001034,DELI0001034,POI000521,PROD046,SUP013,WH002,2026-03-14,18,95.66,18
BAT0001035,DELI0001035,POI000522,PROD003,SUP013,WH002,2026-03-14,39,102.28,39
BAT0001036,DELI0001036,POI000523,PROD009,SUP008,WH004,2025-06-27,42,24.61,42
BAT0001037,DELI0001037,POI000523,PROD009,SUP008,WH002,2025-06-30,33,24.61,33
BAT0001038,DELI0001038,POI000523,PROD009,SUP008,WH002,2025-07-03,25,24.61,25
BAT0001039,DELI0001039,POI000524,PROD045,SUP010,WH002,2025-12-27,80,108.72,80
BAT0001040,DELI0001040,POI000524,PROD045,SUP010,WH001,2025-12-31,35,108.72,35
BAT0001041,DELI0001041,POI000524,PROD045,SUP010,WH003,2026-01-05,36,108.72,36
BAT0001042,DELI0001042,POI000525,PROD046,SUP002,WH005,2026-03-13,76,93.27,76
BAT0001043,DELI0001043,POI000525,PROD046,SUP002,WH005,2026-03-20,18,93.27,18
BAT0001044,DELI0001044,POI000525,PROD046,SUP002,WH005,2026-03-21,22,93.27,22
BAT0001045,DELI0001045,POI000526,PROD008,SUP007,WH003,2025-09-08,16,101.98,16
BAT0001046,DELI0001046,POI000526,PROD008,SUP007,WH005,2025-09-15,15,101.98,15
BAT0001047,DELI0001047,POI000526,PROD008,SUP007,WH002,2025-09-15,23,101.98,23
BAT0001048,DELI0001048,POI000527,PROD044,SUP007,WH004,2025-01-25,217,44.18,1
BAT0001049,DELI0001049,POI000528,PROD028,SUP015,WH002,2025-07-30,113,12.06,113
BAT0001050,DELI0001050,POI000529,PROD020,SUP015,WH002,2025-07-30,203,79.55,203
BAT0001051,DELI0001051,POI000530,PROD024,SUP009,WH005,2025-09-08,111,113.19,111
BAT0001052,DELI0001052,POI000531,PROD031,SUP009,WH002,2025-09-08,45,84.45,45
BAT0001053,DELI0001053,POI000532,PROD043,SUP012,WH004,2025-08-01,41,96.73,41
BAT0001054,DELI0001054,POI000532,PROD043,SUP012,WH001,2025-08-05,23,96.73,23
BAT0001055,DELI0001055,POI000532,PROD043,SUP012,WH004,2025-08-21,12,96.73,12
BAT0001056,DELI0001056,POI000533,PROD004,SUP001,WH002,2025-06-29,101,75.78,101
BAT0001057,DELI0001057,POI000533,PROD004,SUP001,WH004,2025-06-23,65,75.78,65
BAT0001058,DELI0001058,POI000533,PROD004,SUP001,WH005,2025-07-08,39,75.78,39
BAT0001059,DELI0001059,POI000534,PROD029,SUP008,WH004,2025-09-15,161,23.78,161
BAT0001060,DELI0001060,POI000535,PROD021,SUP015,WH005,2025-04-23,26,99.43,26
BAT0001061,DELI0001061,POI000536,PROD034,SUP015,WH002,2025-04-23,77,47.41,77
BAT0001062,DELI0001062,POI000535,PROD021,SUP015,WH003,2025-04-27,7,99.43,7
BAT0001063,DELI0001063,POI000536,PROD034,SUP015,WH004,2025-04-27,55,47.41,55
BAT0001064,DELI0001064,POI000535,PROD021,SUP015,WH002,2025-05-08,12,99.43,12
BAT0001065,DELI0001065,POI000536,PROD034,SUP015,WH003,2025-05-08,42,47.41,42
BAT0001066,DELI0001066,POI000537,PROD033,SUP002,WH005,2026-03-30,95,43.91,95
BAT0001067,DELI0001067,POI000538,PROD027,SUP007,WH004,2025-03-17,73,62.16,0
BAT0001068,DELI0001068,POI000539,PROD001,SUP007,WH003,2025-03-17,32,91.95,0
BAT0001069,DELI0001069,POI000540,PROD008,SUP007,WH004,2025-03-17,112,88.99,112
BAT0001070,DELI0001070,POI000538,PROD027,SUP007,WH005,2025-03-23,77,62.16,0
BAT0001071,DELI0001071,POI000539,PROD001,SUP007,WH005,2025-03-23,24,91.95,0
BAT0001072,DELI0001072,POI000540,PROD008,SUP007,WH004,2025-03-23,30,88.99,30
BAT0001073,DELI0001073,POI000538,PROD027,SUP007,WH002,2025-03-25,49,62.16,39
BAT0001074,DELI0001074,POI000539,PROD001,SUP007,WH002,2025-03-25,15,91.95,0
BAT0001075,DELI0001075,POI000540,PROD008,SUP007,WH005,2025-03-25,32,88.99,32
BAT0001076,DELI0001076,POI000541,PROD048,SUP008,WH003,2025-09-22,96,38.64,96
BAT0001077,DELI0001077,POI000542,PROD001,SUP008,WH001,2025-09-22,43,102.26,43
BAT0001078,DELI0001078,POI000543,PROD002,SUP006,WH004,2025-04-10,161,52.93,161
BAT0001079,DELI0001079,POI000544,PROD032,SUP013,WH005,2025-08-14,107,113.64,107
BAT0001080,DELI0001080,POI000545,PROD003,SUP013,WH001,2025-08-14,122,112.85,122
BAT0001081,DELI0001081,POI000544,PROD032,SUP013,WH005,2025-08-14,39,113.64,39
BAT0001082,DELI0001082,POI000545,PROD003,SUP013,WH001,2025-08-14,49,112.85,49
BAT0001083,DELI0001083,POI000544,PROD032,SUP013,WH003,2025-08-22,25,113.64,25
BAT0001084,DELI0001084,POI000545,PROD003,SUP013,WH001,2025-08-22,28,112.85,28
BAT0001085,DELI0001085,POI000546,PROD003,SUP013,WH003,2025-09-17,68,101.85,68
BAT0001086,DELI0001086,POI000546,PROD003,SUP013,WH004,2025-09-04,126,101.85,126
BAT0001087,DELI0001087,POI000547,PROD008,SUP003,WH002,2026-03-12,41,107.45,41
BAT0001088,DELI0001088,POI000547,PROD008,SUP003,WH004,2026-03-07,17,107.45,17
BAT0001089,DELI0001089,POI000547,PROD008,SUP003,WH001,2026-03-12,20,107.45,20
BAT0001090,DELI0001090,POI000548,PROD008,SUP007,WH004,2025-10-02,37,107.51,37
BAT0001091,DELI0001091,POI000549,PROD046,SUP007,WH003,2025-10-02,113,97.15,113
BAT0001092,DELI0001092,POI000548,PROD008,SUP007,WH001,2025-10-06,19,107.51,19
BAT0001093,DELI0001093,POI000549,PROD046,SUP007,WH004,2025-10-06,34,97.15,34
BAT0001094,DELI0001094,POI000548,PROD008,SUP007,WH001,2025-10-21,29,107.51,29
BAT0001095,DELI0001095,POI000549,PROD046,SUP007,WH004,2025-10-21,21,97.15,21
BAT0001096,DELI0001096,POI000550,PROD021,SUP008,WH003,2025-10-21,16,92.85,16
BAT0001097,DELI0001097,POI000551,PROD041,SUP008,WH002,2025-10-21,100,61.79,100
BAT0001098,DELI0001098,POI000550,PROD021,SUP008,WH004,2025-10-23,18,92.85,18
BAT0001099,DELI0001099,POI000551,PROD041,SUP008,WH001,2025-10-23,31,61.79,31
BAT0001100,DELI0001100,POI000550,PROD021,SUP008,WH003,2025-10-26,9,92.85,9
BAT0001101,DELI0001101,POI000551,PROD041,SUP008,WH002,2025-10-26,62,61.79,62
BAT0001102,DELI0001102,POI000552,PROD019,SUP010,WH003,2026-02-20,191,94.05,191
BAT0001103,DELI0001103,POI000553,PROD032,SUP005,WH003,2025-09-18,43,120.28,43
BAT0001104,DELI0001104,POI000554,PROD029,SUP005,WH002,2025-05-08,68,25.88,68
BAT0001105,DELI0001105,POI000554,PROD029,SUP005,WH001,2025-05-23,36,25.88,36
BAT0001106,DELI0001106,POI000554,PROD029,SUP005,WH003,2025-05-19,17,25.88,17
BAT0001107,DELI0001107,POI000555,PROD008,SUP012,WH002,2025-11-01,44,98.76,44
BAT0001108,DELI0001108,POI000556,PROD030,SUP012,WH004,2025-11-01,74,94.28,74
BAT0001109,DELI0001109,POI000555,PROD008,SUP012,WH004,2025-10-23,39,98.76,39
BAT0001110,DELI0001110,POI000556,PROD030,SUP012,WH005,2025-10-23,133,94.28,133
BAT0001111,DELI0001111,POI000557,PROD005,SUP006,WH001,2025-07-24,55,19.26,55
BAT0001112,DELI0001112,POI000558,PROD018,SUP007,WH003,2025-04-11,80,15.52,0
BAT0001113,DELI0001113,POI000559,PROD015,SUP015,WH002,2025-06-06,50,56.54,0
BAT0001114,DELI0001114,POI000559,PROD015,SUP015,WH005,2025-06-07,46,56.54,0
BAT0001115,DELI0001115,POI000559,PROD015,SUP015,WH005,2025-06-11,36,56.54,13
BAT0001116,DELI0001116,POI000560,PROD041,SUP007,WH004,2025-06-24,100,61.27,42
BAT0001117,DELI0001117,POI000561,PROD005,SUP006,WH003,2026-01-10,65,19.28,65
BAT0001118,DELI0001118,POI000561,PROD005,SUP006,WH002,2026-01-16,114,19.28,114
BAT0001119,DELI0001119,POI000562,PROD023,SUP005,WH001,2025-12-22,20,113.38,20
BAT0001120,DELI0001120,POI000562,PROD023,SUP005,WH001,2025-12-26,25,113.38,25
BAT0001121,DELI0001121,POI000562,PROD023,SUP005,WH002,2025-12-29,22,113.38,22
BAT0001122,DELI0001122,POI000563,PROD033,SUP014,WH005,2025-06-10,73,42.16,73
BAT0001123,DELI0001123,POI000564,PROD033,SUP014,WH001,2025-05-31,24,46.05,24
BAT0001124,DELI0001124,POI000564,PROD033,SUP014,WH001,2025-06-07,34,46.05,34
BAT0001125,DELI0001125,POI000565,PROD032,SUP013,WH005,2025-05-16,98,128.27,98
BAT0001126,DELI0001126,POI000565,PROD032,SUP013,WH005,2025-05-31,100,128.27,100
BAT0001127,DELI0001127,POI000566,PROD028,SUP015,WH005,2025-09-22,157,13.58,157
BAT0001128,DELI0001128,POI000567,PROD036,SUP014,WH002,2025-11-13,33,31.7,33
BAT0001129,DELI0001129,POI000567,PROD036,SUP014,WH002,2025-11-18,8,31.7,8
BAT0001130,DELI0001130,POI000567,PROD036,SUP014,WH003,2025-11-20,7,31.7,7
BAT0001131,DELI0001131,POI000568,PROD037,SUP009,WH001,2025-03-04,90,23.67,0
BAT0001132,DELI0001132,POI000569,PROD031,SUP009,WH005,2025-03-04,53,93.16,0
BAT0001133,DELI0001133,POI000570,PROD026,SUP011,WH002,2025-11-01,74,30.15,74
BAT0001134,DELI0001134,POI000570,PROD026,SUP011,WH005,2025-11-03,14,30.15,14
BAT0001135,DELI0001135,POI000570,PROD026,SUP011,WH004,2025-11-08,28,30.15,28
BAT0001136,DELI0001136,POI000571,PROD011,SUP009,WH001,2025-05-19,23,46.63,0
BAT0001137,DELI0001137,POI000572,PROD007,SUP009,WH005,2025-05-19,105,90.85,105
BAT0001138,DELI0001138,POI000573,PROD020,SUP009,WH003,2025-05-19,22,79.99,22
BAT0001139,DELI0001139,POI000571,PROD011,SUP009,WH001,2025-05-25,55,46.63,0
BAT0001140,DELI0001140,POI000572,PROD007,SUP009,WH005,2025-05-25,114,90.85,114
BAT0001141,DELI0001141,POI000573,PROD020,SUP009,WH005,2025-05-25,20,79.99,20
BAT0001142,DELI0001142,POI000574,PROD031,SUP013,WH005,2025-08-29,39,87.53,39
BAT0001143,DELI0001143,POI000575,PROD040,SUP013,WH005,2025-08-29,37,81.71,37
BAT0001144,DELI0001144,POI000574,PROD031,SUP013,WH001,2025-09-01,31,87.53,31
BAT0001145,DELI0001145,POI000575,PROD040,SUP013,WH004,2025-09-01,43,81.71,43
BAT0001146,DELI0001146,POI000574,PROD031,SUP013,WH004,2025-09-13,44,87.53,44
BAT0001147,DELI0001147,POI000575,PROD040,SUP013,WH001,2025-09-13,29,81.71,29
BAT0001148,DELI0001148,POI000576,PROD001,SUP007,WH004,2026-03-18,82,100.99,82
BAT0001149,DELI0001149,POI000577,PROD027,SUP007,WH003,2026-03-18,25,64.18,25
BAT0001150,DELI0001150,POI000578,PROD008,SUP007,WH003,2026-03-18,68,101.44,68
BAT0001151,DELI0001151,POI000576,PROD001,SUP007,WH001,2026-03-24,71,100.99,71
BAT0001152,DELI0001152,POI000577,PROD027,SUP007,WH003,2026-03-24,7,64.18,7
BAT0001153,DELI0001153,POI000578,PROD008,SUP007,WH001,2026-03-24,32,101.44,32
BAT0001154,DELI0001154,POI000576,PROD001,SUP007,WH003,2026-04-02,40,100.99,40
BAT0001155,DELI0001155,POI000577,PROD027,SUP007,WH002,2026-04-02,13,64.18,13
BAT0001156,DELI0001156,POI000578,PROD008,SUP007,WH001,2026-04-02,40,101.44,40
BAT0001157,DELI0001157,POI000579,PROD036,SUP014,WH003,2025-02-04,65,28.49,0
BAT0001158,DELI0001158,POI000580,PROD033,SUP014,WH002,2025-02-04,103,49.65,20
BAT0001159,DELI0001159,POI000581,PROD020,SUP015,WH003,2025-05-03,98,72.48,98
