sale_id,sales_order_item_id,batch_id,customer_id,sale_date,quantity,selling_unit_price,revenue
SALE0002055,SOI0002103,BAT0000886,CUST077,2026-02-09,1,90.35,90.35
SALE0002056,SOI0002104,BAT0001237,CUST009,2025-06-02,5,121.81,609.05
SALE0002057,SOI0002105,BAT0000623,CUST009,2025-06-02,3,169.33,507.99
SALE0002058,SOI0002106,BAT0000667,CUST026,2025-09-12,3,156.25,468.75
SALE0002059,SOI0002107,BAT0000608,CUST026,2025-09-08,6,79.59,477.54
SALE0002060,SOI0002108,BAT0001225,CUST026,2025-09-10,1,76.55,76.55
SALE0002061,SOI0002109,BAT0000623,CUST013,2026-01-05,6,207.1,1242.6
SALE0002062,SOI0002110,BAT0001173,CUST013,2026-01-04,6,21.37,128.22
SALE0002063,SOI0002111,BAT0001139,CUST086,2025-11-08,2,99.14,198.28
SALE0002064,SOI0002112,BAT0000765,CUST086,2025-11-09,3,98.91,296.73
SALE0002065,SOI0002113,BAT0000704,CUST043,2026-04-29,4,103.08,412.32
SALE0002066,SOI0002114,BAT0000605,CUST047,2025-09-14,3,189.89,569.67
SALE0002067,SOI0002115,BAT0000839,CUST047,2025-09-10,1,66.75,66.75
SALE0002068,SOI0002116,BAT0000034,CUST043,2025-09-08,1,159.16,159.16
SALE0002069,SOI0002117,BAT0001070,CUST043,2025-09-06,2,120.61,241.22
SALE0002070,SOI0002118,BAT0000430,CUST006,2025-10-08,4,87.23,348.92
SALE0002071,SOI0002119,BAT0001316,CUST006,2025-10-10,4,223.64,894.56
SALE0002072,SOI0002120,BAT0000954,CUST034,2025-12-18,4,178.81,715.24
SALE0002073,SOI0002121,BAT0000372,CUST034,2025-12-16,7,57.06,399.42
SALE0002074,SOI0002122,BAT0000605,CUST034,2025-12-15,6,146.07,876.42
SALE0002075,SOI0002123,BAT0000285,CUST019,2025-12-12,5,130.29,651.45
SALE0002076,SOI0002124,BAT0001013,CUST019,2025-12-12,7,39.6,277.2
SALE0002077,SOI0002125,BAT0000765,CUST044,2025-10-22,5,119.31,596.55
SALE0002078,SOI0002126,BAT0000839,CUST044,2025-10-26,7,44.48,311.36
SALE0002079,SOI0002127,BAT0000623,CUST038,2026-01-11,3,196.9,590.7
SALE0002080,SOI0002128,BAT0000811,CUST038,2026-01-13,4,60.82,243.28
SALE0002081,SOI0002129,BAT0000372,CUST042,2026-06-26,3,66.21,198.63
SALE0002082,SOI0002130,BAT0000765,CUST042,2026-06-30,5,105.2,526.0
SALE0002083,SOI0002131,BAT0000183,CUST042,2026-06-28,4,147.66,590.64
SALE0002084,SOI0002132,BAT0000623,CUST085,2025-11-12,5,198.05,990.25
SALE0002085,SOI0002133,BAT0000623,CUST035,2026-05-10,5,138.32,691.6
SALE0002086,SOI0002134,BAT0000190,CUST035,2026-05-14,6,134.42,806.52
SALE0002087,SOI0002136,BAT0000462,CUST060,2026-05-20,6,222.9,1337.4
SALE0002088,SOI0002137,BAT0000612,CUST064,2025-09-12,6,208.9,1253.4
SALE0002089,SOI0002138,BAT0000696,CUST064,2025-09-14,3,150.02,450.06
SALE0002090,SOI0002139,BAT0000111,CUST030,2025-09-22,5,88.53,442.65
SALE0002091,SOI0002140,BAT0000156,CUST030,2025-09-17,7,187.31,1311.17
SALE0002092,SOI0002141,BAT0001213,CUST049,2025-05-19,3,23.3,69.9
SALE0002093,SOI0002142,BAT0000622,CUST090,2025-10-17,2,125.1,250.2
SALE0002094,SOI0002143,BAT0000212,CUST006,2026-06-07,2,194.71,389.42
SALE0002095,SOI0002144,BAT0001316,CUST006,2026-06-10,6,161.26,967.56
SALE0002096,SOI0002145,BAT0000653,CUST048,2026-04-05,5,102.0,510.0
SALE0002097,SOI0002146,BAT0000811,CUST048,2026-04-09,6,53.1,318.6
SALE0002098,SOI0002147,BAT0000111,CUST048,2026-04-07,5,80.87,404.35
SALE0002099,SOI0002148,BAT0000954,CUST096,2025-10-29,5,195.95,979.75
SALE0002100,SOI0002149,BAT0001183,CUST088,2025-07-20,6,211.9,1271.4
SALE0002101,SOI0002150,BAT0000622,CUST025,2026-05-01,5,99.5,497.5
SALE0002102,SOI0002151,BAT0000285,CUST025,2026-05-05,6,159.0,954.0
SALE0002103,SOI0002152,BAT0001114,CUST088,2026-03-29,3,115.77,347.31
SALE0002104,SOI0002153,BAT0000605,CUST088,2026-03-27,1,149.55,149.55
SALE0002105,SOI0002154,BAT0000653,CUST022,2026-02-18,3,148.8,446.4
SALE0002106,SOI0002155,BAT0001139,CUST022,2026-02-19,1,90.32,90.32
SALE0002107,SOI0002156,BAT0000783,CUST022,2026-02-21,3,159.11,477.33
SALE0002108,SOI0002157,BAT0000696,CUST077,2026-01-28,6,158.88,953.28
SALE0002109,SOI0002158,BAT0000540,CUST077,2026-01-31,4,34.24,136.96
SALE0002110,SOI0002159,BAT0000762,CUST077,2026-02-01,7,160.29,1122.03
SALE0002111,SOI0002160,BAT0001173,CUST060,2025-08-04,4,21.77,87.08
SALE0002112,SOI0002161,BAT0000183,CUST060,2025-08-09,4,146.32,585.28
SALE0002113,SOI0002162,BAT0000034,CUST060,2025-08-09,6,168.13,1008.78
SALE0002114,SOI0002163,BAT0000622,CUST052,2026-05-20,3,114.45,343.35
SALE0002115,SOI0002164,BAT0000808,CUST058,2025-07-05,4,42.2,168.8
SALE0002116,SOI0002165,BAT0000431,CUST058,2025-07-07,2,93.26,186.52
SALE0002117,SOI0002166,BAT0000302,CUST085,2026-03-03,4,47.44,189.76
SALE0002118,SOI0002167,BAT0000612,CUST085,2026-03-04,7,180.03,1260.21
SALE0002119,SOI0002168,BAT0000734,CUST085,2026-03-05,3,159.21,477.63
SALE0002120,SOI0002169,BAT0000190,CUST030,2026-01-06,6,84.61,507.66
SALE0002121,SOI0002170,BAT0001013,CUST030,2026-01-04,4,41.89,167.56
SALE0002122,SOI0002171,BAT0000183,CUST046,2026-06-23,4,175.56,702.24
SALE0002123,SOI0002172,BAT0000589,CUST046,2026-06-27,3,43.75,131.25
SALE0002124,SOI0002173,BAT0001225,CUST065,2025-11-09,4,80.38,321.52
SALE0002125,SOI0002174,BAT0000667,CUST061,2026-06-24,6,157.25,943.5
SALE0002126,SOI0002175,BAT0000608,CUST028,2026-04-21,2,84.59,169.18
SALE0002127,SOI0002176,BAT0000431,CUST028,2026-04-18,4,98.89,395.56
SALE0002128,SOI0002177,BAT0001070,CUST028,2026-04-20,7,105.05,735.35
SALE0002129,SOI0002178,BAT0000156,CUST064,2025-08-10,5,150.57,752.85
SALE0002130,SOI0002179,BAT0000887,CUST083,2025-09-03,3,136.63,409.89
SALE0002131,SOI0002180,BAT0000653,CUST083,2025-09-04,7,148.31,1038.17
SALE0002132,SOI0002181,BAT0000608,CUST083,2025-09-04,4,86.04,344.16
SALE0002133,SOI0002182,BAT0000734,CUST091,2026-06-14,4,209.49,837.96
SALE0002134,SOI0002183,BAT0001048,CUST091,2026-06-18,3,73.38,220.14
SALE0002135,SOI0002184,BAT0000372,CUST059,2026-04-15,5,53.73,268.65
SALE0002136,SOI0002185,BAT0000212,CUST059,2026-04-19,3,169.41,508.23
SALE0002137,SOI0002186,BAT0000417,CUST059,2026-04-17,1,184.8,184.8
SALE0002138,SOI0002187,BAT0000034,CUST096,2026-06-19,2,208.46,416.92
SALE0002139,SOI0002188,BAT0001048,CUST096,2026-06-20,5,73.42,367.1
SALE0002140,SOI0002189,BAT0000808,CUST096,2026-06-19,5,39.17,195.85
SALE0002141,SOI0002190,BAT0001213,CUST006,2025-12-07,2,28.43,56.86
SALE0002142,SOI0002191,BAT0000156,CUST049,2025-08-18,6,160.67,964.02
SALE0002143,SOI0002192,BAT0000887,CUST049,2025-08-17,4,102.35,409.4
SALE0002144,SOI0002193,BAT0000623,CUST062,2025-12-04,2,195.43,390.86
SALE0002145,SOI0002194,BAT0000354,CUST068,2025-10-17,1,48.88,48.88
SALE0002146,SOI0002195,BAT0000762,CUST094,2025-11-20,2,118.12,236.24
SALE0002147,SOI0002196,BAT0000354,CUST094,2025-11-18,2,45.04,90.08
SALE0002148,SOI0002197,BAT0000667,CUST094,2025-11-21,7,196.93,1378.51
SALE0002149,SOI0002198,BAT0001237,CUST086,2026-02-25,6,124.86,749.16
SALE0002150,SOI0002199,BAT0000734,CUST086,2026-02-27,2,157.21,314.42
SALE0002151,SOI0002200,BAT0000622,CUST086,2026-02-26,4,93.3,373.2
SALE0002152,SOI0002201,BAT0000372,CUST070,2025-05-27,7,58.19,407.33
SALE0002153,SOI0002202,BAT0000762,CUST070,2025-05-25,1,157.87,157.87
SALE0002154,SOI0002203,BAT0000285,CUST075,2026-01-03,6,187.49,1124.94
SALE0002155,SOI0002204,BAT0001225,CUST075,2026-01-07,3,59.25,177.75
SALE0002156,SOI0002205,BAT0000734,CUST075,2026-01-02,5,190.92,954.6
SALE0002157,SOI0002206,BAT0000839,CUST072,2025-07-01,5,42.96,214.8
SALE0002158,SOI0002207,BAT0000212,CUST072,2025-07-02,7,186.92,1308.44
SALE0002159,SOI0002208,BAT0000696,CUST036,2025-08-28,3,170.46,511.38
SALE0002160,SOI0002210,BAT0000696,CUST047,2026-06-19,4,212.32,849.28
SALE0002161,SOI0002211,BAT0000589,CUST047,2026-06-24,2,43.99,87.98
SALE0002162,SOI0002212,BAT0000839,CUST047,2026-06-22,4,61.31,245.24
SALE0002163,SOI0002213,BAT0000839,CUST072,2025-05-09,6,59.67,358.02
SALE0002164,SOI0002214,BAT0000111,CUST072,2025-05-12,5,108.8,544.0
SALE0002165,SOI0002215,BAT0000887,CUST072,2025-05-08,6,123.72,742.32
SALE0002166,SOI0002216,BAT0001114,CUST058,2026-01-02,7,97.99,685.93
SALE0002167,SOI0002217,BAT0000811,CUST010,2025-10-14,6,57.17,343.02
SALE0002168,SOI0002218,BAT0000605,CUST010,2025-10-14,3,146.51,439.53
SALE0002169,SOI0002219,BAT0001213,CUST010,2025-10-15,1,26.55,26.55
SALE0002170,SOI0002220,BAT0000783,CUST041,2025-08-06,3,126.38,379.14
SALE0002171,SOI0002221,BAT0001213,CUST041,2025-08-07,7,28.48,199.36
SALE0002172,SOI0002222,BAT0000111,CUST041,2025-08-08,6,82.19,493.14
SALE0002173,SOI0002223,BAT0000887,CUST019,2026-01-11,4,138.25,553.0
SALE0002174,SOI0002224,BAT0000605,CUST019,2026-01-11,7,134.27,939.89
SALE0002175,SOI0002226,BAT0001225,CUST076,2025-11-07,7,72.28,505.96
SALE0002176,SOI0002227,BAT0000734,CUST076,2025-11-09,7,203.36,1423.52
SALE0002177,SOI0002228,BAT0000212,CUST076,2025-11-10,4,163.65,654.6
SALE0002178,SOI0002229,BAT0000696,CUST067,2026-02-27,1,213.67,213.67
SALE0002179,SOI0002230,BAT0000762,CUST067,2026-02-28,2,137.05,274.1
SALE0002180,SOI0002231,BAT0000612,CUST072,2025-10-18,3,172.3,516.9
SALE0002181,SOI0002232,BAT0000839,CUST021,2026-04-13,5,54.33,271.65
SALE0002182,SOI0002233,BAT0000914,CUST011,2025-10-13,7,59.04,413.28
SALE0002183,SOI0002234,BAT0000372,CUST011,2025-10-13,1,46.01,46.01
SALE0002184,SOI0002235,BAT0000734,CUST086,2025-12-24,4,221.94,887.76
SALE0002185,SOI0002236,BAT0000111,CUST086,2025-12-28,7,75.5,528.5
SALE0002186,SOI0002237,BAT0000437,CUST009,2026-01-09,6,207.08,1242.48
SALE0002187,SOI0002238,BAT0000631,CUST009,2026-06-13,6,229.23,1375.38
SALE0002188,SOI0002239,BAT0001013,CUST009,2026-06-17,5,37.4,187.0
SALE0002189,SOI0002240,BAT0000914,CUST020,2026-01-15,1,48.25,48.25
SALE0002190,SOI0002241,BAT0000034,CUST020,2026-01-17,2,177.94,355.88
SALE0002191,SOI0002242,BAT0000622,CUST017,2026-05-19,3,82.53,247.59
SALE0002192,SOI0002243,BAT0001114,CUST017,2026-05-19,3,95.91,287.73
SALE0002193,SOI0002244,BAT0000112,CUST017,2026-05-18,4,224.92,899.68
SALE0002194,SOI0002245,BAT0000997,CUST051,2026-02-12,5,197.34,986.7
SALE0002195,SOI0002246,BAT0001139,CUST051,2026-02-09,6,70.64,423.84
SALE0002196,SOI0002247,BAT0001048,CUST052,2025-08-01,5,87.37,436.85
SALE0002197,SOI0002248,BAT0000034,CUST052,2026-05-14,7,190.04,1330.28
SALE0002198,SOI0002249,BAT0001139,CUST059,2025-07-17,1,66.67,66.67
SALE0002199,SOI0002250,BAT0000156,CUST059,2025-07-20,1,171.52,171.52
SALE0002200,SOI0002251,BAT0000704,CUST059,2025-07-20,2,106.12,212.24
SALE0002201,SOI0002252,BAT0000914,CUST055,2025-10-09,4,60.37,241.48
SALE0002202,SOI0002253,BAT0001158,CUST055,2025-10-09,6,72.3,433.8
SALE0002203,SOI0002254,BAT0000765,CUST055,2025-10-08,1,93.4,93.4
SALE0002204,SOI0002255,BAT0000372,CUST099,2025-11-13,1,68.18,68.18
SALE0002205,SOI0002256,BAT0000765,CUST099,2025-11-13,1,94.99,94.99
SALE0002206,SOI0002257,BAT0000914,CUST099,2025-11-11,2,40.89,81.78
SALE0002207,SOI0002258,BAT0000631,CUST074,2026-01-22,5,209.67,1048.35
SALE0002208,SOI0002259,BAT0000190,CUST085,2025-07-18,1,132.5,132.5
SALE0002209,SOI0002260,BAT0000302,CUST085,2025-07-17,3,42.86,128.58
SALE0002210,SOI0002261,BAT0000212,CUST077,2025-07-10,5,191.69,958.45
SALE0002211,SOI0002262,BAT0000653,CUST077,2025-07-12,7,151.21,1058.47
SALE0002212,SOI0002263,BAT0000354,CUST077,2025-07-10,2,37.87,75.74
SALE0002213,SOI0002264,BAT0001139,CUST061,2026-04-29,2,68.56,137.12
SALE0002214,SOI0002265,BAT0000431,CUST061,2026-04-29,3,98.1,294.3
SALE0002215,SOI0002266,BAT0000653,CUST061,2026-04-30,5,145.26,726.3
SALE0002216,SOI0002267,BAT0001048,CUST002,2026-03-24,2,85.06,170.12
SALE0002217,SOI0002268,BAT0000914,CUST002,2026-03-28,3,40.12,120.36
SALE0002218,SOI0002269,BAT0000765,CUST002,2026-03-24,3,119.81,359.43
SALE0002219,SOI0002270,BAT0000605,CUST082,2026-05-01,4,139.25,557.0
SALE0002220,SOI0002271,BAT0000431,CUST064,2026-06-26,7,101.71,711.97
SALE0002221,SOI0002272,BAT0001013,CUST071,2026-05-21,2,45.74,91.48
SALE0002222,SOI0002273,BAT0000212,CUST071,2026-05-20,5,213.62,1068.1
SALE0002223,SOI0002274,BAT0000608,CUST071,2026-05-20,1,103.91,103.91
SALE0002224,SOI0002275,BAT0000179,CUST002,2026-01-19,5,130.51,652.55
SALE0002225,SOI0002276,BAT0001114,CUST039,2025-08-28,7,85.63,599.41
SALE0002226,SOI0002277,BAT0001237,CUST039,2025-08-29,3,169.0,507.0
SALE0002227,SOI0002278,BAT0001116,CUST082,2026-01-28,3,93.73,281.19
SALE0002228,SOI0002279,BAT0000431,CUST082,2026-01-30,2,75.62,151.24
SALE0002229,SOI0002280,BAT0000612,CUST082,2026-01-29,1,229.67,229.67
SALE0002230,SOI0002281,BAT0000808,CUST054,2025-09-15,6,42.48,254.88
SALE0002231,SOI0002282,BAT0001070,CUST054,2025-09-14,5,113.19,565.95
SALE0002232,SOI0002283,BAT0001316,CUST054,2025-09-12,1,164.02,164.02
SALE0002233,SOI0002284,BAT0001013,CUST032,2025-08-17,3,42.66,127.98
SALE0002234,SOI0002285,BAT0000808,CUST023,2026-03-06,4,31.31,125.24
SALE0002235,SOI0002287,BAT0000914,CUST015,2025-06-11,7,56.57,395.99
SALE0002236,SOI0002288,BAT0001213,CUST015,2025-06-08,1,22.96,22.96
SALE0002237,SOI0002289,BAT0000887,CUST002,2026-01-28,7,102.57,717.99
SALE0002238,SOI0002290,BAT0001158,CUST002,2026-01-27,2,76.47,152.94
SALE0002239,SOI0002291,BAT0000612,CUST002,2026-01-30,4,151.03,604.12
SALE0002240,SOI0002292,BAT0001116,CUST002,2026-04-23,3,116.91,350.73
SALE0002241,SOI0002293,BAT0001139,CUST002,2026-04-24,3,91.92,275.76
SALE0002242,SOI0002294,BAT0000839,CUST002,2026-04-25,3,67.61,202.83
SALE0002243,SOI0002295,BAT0001014,CUST013,2025-10-24,6,33.41,200.46
SALE0002244,SOI0002296,BAT0000429,CUST013,2025-10-23,5,99.3,496.5
SALE0002245,SOI0002297,BAT0000302,CUST016,2025-08-10,6,49.71,298.26
SALE0002246,SOI0002298,BAT0000887,CUST016,2025-08-10,7,97.56,682.92
SALE0002247,SOI0002299,BAT0000112,CUST016,2025-08-08,6,254.22,1525.32
SALE0002248,SOI0002300,BAT0000954,CUST008,2026-06-21,4,168.47,673.88
SALE0002249,SOI0002301,BAT0000762,CUST040,2025-04-24,3,136.57,409.71
SALE0002250,SOI0002302,BAT0000631,CUST040,2025-04-26,1,235.5,235.5
SALE0002251,SOI0002303,BAT0000438,CUST046,2026-03-09,6,220.54,1323.24
SALE0002252,SOI0002304,BAT0000608,CUST046,2026-03-07,5,113.5,567.5
SALE0002253,SOI0002305,BAT0001158,CUST024,2025-04-25,2,98.16,196.32
SALE0002254,SOI0002306,BAT0000811,CUST024,2025-04-24,2,60.14,120.28
SALE0002255,SOI0002307,BAT0000354,CUST024,2025-04-25,7,48.9,342.3
SALE0002256,SOI0002308,BAT0000212,CUST023,2025-07-11,1,211.02,211.02
SALE0002257,SOI0002309,BAT0000704,CUST023,2025-07-11,4,100.24,400.96
SALE0002258,SOI0002310,BAT0001070,CUST023,2025-07-14,6,89.81,538.86
SALE0002259,SOI0002312,BAT0000034,CUST067,2025-05-10,3,157.44,472.32
SALE0002260,SOI0002314,BAT0000765,CUST088,2025-09-14,4,77.72,310.88
SALE0002261,SOI0002315,BAT0000438,CUST088,2025-09-12,4,231.49,925.96
SALE0002262,SOI0002317,BAT0000112,CUST074,2025-05-18,5,203.12,1015.6
SALE0002263,SOI0002318,BAT0000034,CUST074,2025-05-18,3,185.27,555.81
SALE0002264,SOI0002319,BAT0001237,CUST045,2026-06-21,7,181.18,1268.26
SALE0002265,SOI0002320,BAT0000762,CUST094,2026-04-28,6,155.79,934.74
SALE0002266,SOI0002321,BAT0000111,CUST094,2026-04-27,7,108.36,758.52
SALE0002267,SOI0002322,BAT0001116,CUST084,2026-03-17,1,93.34,93.34
SALE0002268,SOI0002323,BAT0000623,CUST084,2026-03-15,3,203.4,610.2
SALE0002269,SOI0002324,BAT0000612,CUST011,2025-06-27,4,200.39,801.56
SALE0002270,SOI0002326,BAT0000783,CUST027,2026-01-01,5,141.63,708.15
SALE0002271,SOI0002327,BAT0000112,CUST022,2025-09-02,5,217.1,1085.5
SALE0002272,SOI0002328,BAT0000212,CUST022,2025-08-29,5,138.93,694.65
SALE0002273,SOI0002329,BAT0000762,CUST045,2026-01-27,2,119.35,238.7
SALE0002274,SOI0002330,BAT0000190,CUST045,2026-01-24,1,116.64,116.64
SALE0002275,SOI0002331,BAT0000354,CUST045,2026-01-28,6,44.89,269.34
SALE0002276,SOI0002332,BAT0001265,CUST048,2026-03-22,1,106.78,106.78
SALE0002277,SOI0002333,BAT0000612,CUST048,2026-03-24,6,201.93,1211.58
SALE0002278,SOI0002334,BAT0001173,CUST048,2026-03-24,1,22.29,22.29
SALE0002279,SOI0002335,BAT0000111,CUST013,2025-11-16,5,103.99,519.95
SALE0002280,SOI0002336,BAT0000887,CUST013,2025-11-21,5,104.46,522.3
SALE0002281,SOI0002337,BAT0000156,CUST032,2026-04-11,4,139.51,558.04
SALE0002282,SOI0002338,BAT0000212,CUST032,2026-04-07,5,213.92,1069.6
SALE0002283,SOI0002339,BAT0000429,CUST006,2026-05-08,2,76.26,152.52
SALE0002284,SOI0002340,BAT0001173,CUST017,2026-05-13,5,20.87,104.35
SALE0002285,SOI0002341,BAT0000178,CUST017,2026-05-17,4,77.73,310.92
SALE0002286,SOI0002342,BAT0000612,CUST083,2026-02-28,6,205.02,1230.12
SALE0002287,SOI0002343,BAT0000372,CUST012,2025-08-09,3,48.32,144.96
SALE0002288,SOI0002344,BAT0001303,CUST095,2025-09-17,2,24.9,49.8
SALE0002289,SOI0002345,BAT0000811,CUST016,2025-04-09,5,45.85,229.25
SALE0002290,SOI0002347,BAT0000111,CUST016,2025-04-08,4,91.89,367.56
SALE0002291,SOI0002348,BAT0000605,CUST052,2026-05-08,6,188.22,1129.32
SALE0002292,SOI0002349,BAT0000622,CUST097,2025-10-27,5,83.38,416.9
SALE0002293,SOI0002350,BAT0000667,CUST097,2025-10-27,4,131.23,524.92
SALE0002294,SOI0002351,BAT0000112,CUST015,2026-01-17,2,230.04,460.08
SALE0002295,SOI0002352,BAT0001316,CUST041,2026-01-03,1,156.15,156.15
SALE0002296,SOI0002353,BAT0000783,CUST039,2025-11-09,5,123.51,617.55
SALE0002297,SOI0002354,BAT0000914,CUST017,2025-04-09,2,50.33,100.66
SALE0002298,SOI0002356,BAT0000623,CUST092,2026-04-14,4,209.81,839.24
SALE0002299,SOI0002357,BAT0001158,CUST076,2025-09-26,6,71.18,427.08
SALE0002300,SOI0002358,BAT0000212,CUST076,2025-09-26,1,183.11,183.11
SALE0002301,SOI0002359,BAT0000612,CUST094,2025-10-14,2,177.22,354.44
SALE0002302,SOI0002360,BAT0000608,CUST100,2025-08-03,7,77.34,541.38
SALE0002303,SOI0002362,BAT0000887,CUST079,2025-04-26,3,87.27,261.81
SALE0002304,SOI0002364,BAT0000519,CUST012,2026-03-21,7,86.5,605.5
SALE0002305,SOI0002365,BAT0001237,CUST082,2025-07-28,6,142.18,853.08
SALE0002306,SOI0002366,BAT0000839,CUST080,2026-01-03,6,49.21,295.26
SALE0002307,SOI0002367,BAT0000612,CUST080,2026-01-03,2,203.2,406.4
SALE0002308,SOI0002368,BAT0001114,CUST024,2026-06-27,5,97.46,487.3
SALE0002309,SOI0002369,BAT0000622,CUST039,2025-12-06,4,120.08,480.32
SALE0002310,SOI0002370,BAT0000462,CUST039,2025-12-04,2,231.16,462.32
SALE0002311,SOI0002371,BAT0000302,CUST039,2025-12-02,5,54.49,272.45
SALE0002312,SOI0002372,BAT0000805,CUST009,2025-05-27,6,133.53,801.18
SALE0002313,SOI0002373,BAT0000997,CUST094,2026-02-09,6,282.14,1692.84
SALE0002314,SOI0002374,BAT0000915,CUST094,2026-02-07,5,47.81,239.05
SALE0002315,SOI0002375,BAT0000438,CUST009,2026-04-17,1,156.1,156.1
SALE0002316,SOI0002376,BAT0000836,CUST063,2026-01-03,7,186.89,1308.23
SALE0002317,SOI0002377,BAT0000462,CUST063,2026-01-05,1,206.22,206.22
SALE0002318,SOI0002378,BAT0001316,CUST063,2026-01-05,1,180.85,180.85
SALE0002319,SOI0002379,BAT0000212,CUST060,2026-01-18,1,137.68,137.68
SALE0002320,SOI0002380,BAT0000954,CUST061,2026-02-03,2,177.76,355.52
SALE0002321,SOI0002381,BAT0000631,CUST061,2026-02-07,1,180.35,180.35
SALE0002322,SOI0002382,BAT0000808,CUST061,2026-02-01,1,34.08,34.08
SALE0002323,SOI0002383,BAT0001048,CUST085,2026-02-02,4,70.87,283.48
SALE0002324,SOI0002384,BAT0000186,CUST085,2026-02-03,5,200.91,1004.55
SALE0002325,SOI0002385,BAT0001070,CUST047,2025-11-23,6,113.82,682.92
SALE0002326,SOI0002386,BAT0000519,CUST047,2025-11-28,1,119.52,119.52
SALE0002327,SOI0002387,BAT0000839,CUST047,2025-11-24,2,55.79,111.58
SALE0002328,SOI0002388,BAT0000179,CUST018,2025-05-19,2,163.69,327.38
SALE0002329,SOI0002390,BAT0000417,CUST068,2026-02-14,6,133.18,799.08
SALE0002330,SOI0002391,BAT0001158,CUST068,2026-02-19,4,76.94,307.76
SALE0002331,SOI0002392,BAT0001014,CUST068,2026-02-17,2,49.69,99.38
SALE0002332,SOI0002394,BAT0000608,CUST041,2025-05-08,7,111.66,781.62
SALE0002333,SOI0002396,BAT0000354,CUST049,2025-09-11,6,42.78,256.68
SALE0002334,SOI0002397,BAT0000519,CUST064,2026-04-09,3,107.96,323.88
SALE0002335,SOI0002398,BAT0001316,CUST081,2025-09-12,5,226.26,1131.3
SALE0002336,SOI0002399,BAT0001070,CUST081,2025-09-16,6,127.52,765.12
SALE0002337,SOI0002400,BAT0001114,CUST014,2026-04-29,3,117.08,351.24
SALE0002338,SOI0002402,BAT0000417,CUST024,2025-11-18,4,186.57,746.28
SALE0002339,SOI0002403,BAT0000431,CUST008,2026-03-18,1,98.83,98.83
SALE0002340,SOI0002404,BAT0001116,CUST008,2026-03-14,7,124.73,873.11
SALE0002341,SOI0002405,BAT0000783,CUST008,2026-03-18,3,139.29,417.87
SALE0002342,SOI0002406,BAT0001237,CUST042,2026-01-21,3,144.35,433.05
SALE0002343,SOI0002407,BAT0001114,CUST042,2026-01-20,2,97.26,194.52
SALE0002344,SOI0002408,BAT0000372,CUST013,2026-03-31,2,55.87,111.74
SALE0002345,SOI0002409,BAT0000112,CUST013,2026-03-28,1,232.44,232.44
SALE0002346,SOI0002410,BAT0000186,CUST053,2026-05-01,4,165.74,662.96
SALE0002347,SOI0002411,BAT0000808,CUST053,2026-04-29,2,40.95,81.9
SALE0002348,SOI0002412,BAT0000285,CUST053,2026-04-29,5,193.13,965.65
SALE0002349,SOI0002413,BAT0001070,CUST018,2026-05-04,3,105.45,316.35
SALE0002350,SOI0002414,BAT0000178,CUST018,2026-04-28,1,101.37,101.37
SALE0002351,SOI0002415,BAT0000632,CUST005,2025-11-22,1,205.6,205.6
SALE0002352,SOI0002416,BAT0000179,CUST005,2025-11-22,4,168.51,674.04
SALE0002353,SOI0002417,BAT0000112,CUST089,2026-04-22,7,236.98,1658.86
SALE0002354,SOI0002418,BAT0000438,CUST078,2026-06-23,7,245.8,1720.6
SALE0002355,SOI0002419,BAT0000608,CUST078,2026-06-27,3,97.82,293.46
SALE0002356,SOI0002420,BAT0001213,CUST078,2026-06-29,6,21.7,130.2
SALE0002357,SOI0002421,BAT0000696,CUST037,2026-04-08,1,147.4,147.4
SALE0002358,SOI0002422,BAT0000462,CUST037,2026-04-05,2,198.05,396.1
SALE0002359,SOI0002423,BAT0000696,CUST069,2026-01-11,5,163.53,817.65
SALE0002360,SOI0002424,BAT0000915,CUST069,2026-01-10,7,45.48,318.36
SALE0002361,SOI0002425,BAT0000186,CUST069,2026-01-12,6,190.2,1141.2
SALE0002362,SOI0002426,BAT0000767,CUST050,2025-06-13,4,87.29,349.16
SALE0002363,SOI0002427,BAT0000302,CUST050,2025-06-15,5,58.92,294.6
SALE0002364,SOI0002428,BAT0001225,CUST075,2026-05-17,5,72.83,364.15
SALE0002365,SOI0002429,BAT0001265,CUST075,2026-05-17,2,95.35,190.7
SALE0002366,SOI0002430,BAT0000178,CUST029,2025-05-27,2,95.85,191.7
SALE0002367,SOI0002431,BAT0000696,CUST029,2025-05-27,2,163.57,327.14
SALE0002368,SOI0002432,BAT0001213,CUST037,2026-01-04,2,21.91,43.82
SALE0002369,SOI0002433,BAT0000767,CUST037,2026-01-06,4,97.26,389.04
SALE0002370,SOI0002434,BAT0001158,CUST037,2026-01-04,1,100.75,100.75
SALE0002371,SOI0002436,BAT0000836,CUST080,2025-06-10,4,168.95,675.8
SALE0002372,SOI0002438,BAT0000839,CUST057,2025-05-12,1,64.08,64.08
SALE0002373,SOI0002439,BAT0000667,CUST040,2025-04-30,4,131.08,524.32
SALE0002374,SOI0002443,BAT0000462,CUST031,2025-04-08,3,233.16,699.48
SALE0002375,SOI0002444,BAT0000836,CUST059,2025-12-13,4,161.45,645.8
SALE0002376,SOI0002445,BAT0000605,CUST052,2025-09-29,3,123.39,370.17
SALE0002377,SOI0002446,BAT0000622,CUST052,2025-09-29,7,88.09,616.63
